Quotazioni Fantacalcio Stagione 2022 23,,,,,,,,,,,,
Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M
4408,C,M;C,Esposito Sa.,Spezia,6,5,1,6,6,0,12,12
4681,C,M;C,Lopez M.,Sassuolo,6,9,-3,6,10,-4,23,25
4890,C,M;C,Tameze,Verona,6,14,-8,6,14,-8,12,13
5298,C,C;T,Pobega,Milan,6,9,-3,6,9,-3,10,10
5784,C,C,Aebischer,Bologna,6,4,2,6,3,3,7,7
5798,C,M;C,Bohinen,Salernitana,6,7,-1,6,7,-1,8,9
5812,C,E;M,Terracciano F.,Verona,6,1,5,6,1,5,3,3
5834,C,M;C,Marcos Antonio,Lazio,6,10,-4,6,11,-5,8,10
5884,C,M;C,Ranocchia F.,Monza,6,2,4,6,2,4,6,6
468,C,M;C,Paredes,Juventus,5,13,-8,5,15,-10,8,8
557,C,C,Benassi,Cremonese,5,3,2,5,3,2,7,7
666,C,C;T,Machin,Monza,5,4,1,5,4,1,8,8
2154,C,W;T,Vignato,Empoli,5,3,2,5,3,2,5,5
4260,C,M;C,Winks,Sampdoria,5,6,-1,5,7,-2,8,8
4522,C,M;C,Amrabat,Fiorentina,5,8,-3,5,8,-3,14,16
5457,C,C,Maleh,Lecce,5,3,2,5,3,2,8,8
5674,C,C,Basic,Lazio,5,5,0,5,4,1,6,6
5735,C,T,Volpato,Roma,5,1,4,5,1,4,1,1
5879,C,T;A,Vignato S.,Monza,5,1,4,5,1,4,1,1
6010,C,C;T,Fazzini,Empoli,5,1,4,5,1,4,8,8
238,C,M,Rincon,Sampdoria,4,6,-2,4,6,-2,6,6
1995,C,W;T,Djuricic,Sampdoria,4,13,-9,4,13,-9,10,10
4143,C,C;T,Ndombele',Napoli,4,11,-7,4,11,-7,14,14
4349,C,M;C,Nicolussi Caviglia,Salernitana,4,3,1,4,3,1,6,6
4498,C,C;T,Henderson L.,Empoli,4,8,-4,4,8,-4,6,6
4701,C,C;T,Cuisance,Sampdoria,4,4,0,4,4,0,6,6
5776,C,W;A,Ceide,Sassuolo,4,2,2,4,2,2,2,2
5857,C,M,Pickel,Cremonese,4,4,0,4,4,0,7,7
6117,C,C,Tahirovic,Roma,4,1,3,4,1,3,3,3
2011,C,M;C,Miguel Veloso,Verona,3,6,-3,3,6,-3,7,7
4376,C,C,Zurkowski,Spezia,3,8,-5,3,8,-5,8,8
4501,C,M;C,Obiang,Sassuolo,3,2,1,3,2,1,10,11
4921,C,C,Askildsen,Lecce,3,3,0,3,3,0,4,4
5397,C,C;T,Kovalenko,Spezia,3,7,-4,3,7,-4,5,5
5486,C,C,Crnigoj,Salernitana,3,5,-2,3,5,-2,6,6
5772,C,C;T,Pyyhtia,Bologna,3,1,2,3,1,2,1,1
6024,C,M;C,Sulemana I.,Verona,3,1,2,3,1,2,4,4
6058,C,M;C,Camara Ma.,Roma,3,7,-4,3,8,-5,3,3
6162,C,M,Abildgaard,Verona,3,3,0,3,3,0,4,4
801,C,M;C,Gagliardini,Inter,2,8,-6,2,8,-6,4,5
2274,C,C;T,Valoti,Monza,2,5,-3,2,5,-3,6,6
2639,C,M,Bakayoko,Milan,2,2,0,2,2,0,2,2
4988,C,C;T,Maggiore,Salernitana,2,10,-8,2,10,-8,8,8
5719,C,M;C,Asllani,Inter,2,8,-6,2,8,-6,4,5
5788,C,T;A,Sabiri,Sampdoria,2,15,-13,2,15,-13,4,3
5998,C,W;A,Zerbin,Napoli,2,1,1,2,1,1,3,3
6005,C,C;T,Ilkhan,Sampdoria,2,3,-1,2,3,-1,3,3
6131,C,M,Paoletti,Sampdoria,2,1,1,2,1,1,1,1
6142,C,C;W;T,Cipot,Spezia,2,1,1,2,1,1,2,2
6157,C,W;T;A,Malagrida,Sampdoria,2,1,1,2,1,1,1,1
21,C,E;W,D'alessandro,Monza,1,1,0,1,2,-1,1,1
1901,C,M;C,Barberis,Monza,1,7,-6,1,7,-6,1,1
2855,C,M;C,Vieira,Torino,1,4,-3,1,4,-3,4,4
4725,C,M,Demme,Napoli,1,4,-3,1,4,-3,2,2
5420,C,M;C,Darboe,Roma,1,1,0,1,1,0,1,1
5425,C,T,Urbanski,Bologna,1,1,0,1,1,0,1,1
5442,C,M;C,Bertini,Lazio,1,1,0,1,1,0,1,1
5510,C,W;A,Romero L.,Lazio,1,2,-1,1,2,-1,4,4
5516,C,M;C,Bianco,Fiorentina,1,1,0,1,1,0,1,1
5517,C,M,Yepes,Sampdoria,1,3,-2,1,3,-2,1,1
5610,C,M;C,Vranckx,Milan,1,6,-5,1,7,-6,3,3
5824,C,T;A,Pafundi,Udinese,1,1,0,1,1,0,1,1
5872,C,C;T,Helgason,Lecce,1,1,0,1,1,0,1,1
5875,C,T,Adli,Milan,1,7,-6,1,6,-5,3,2
5947,C,C,Hrustic,Verona,1,4,-3,1,3,-2,1,1
5996,C,M;C,Samek,Lecce,1,1,0,1,1,0,1,1
6009,C,M;C,Degli Innocenti,Empoli,1,1,0,1,1,0,1,1
6012,C,C,Acella,Cremonese,1,1,0,1,1,0,1,1
6019,C,T;A,D'andrea,Sassuolo,1,1,0,1,1,0,2,2
6106,C,T;A,Carboni V.,Inter,1,1,0,1,1,0,1,1
6168,C,M;C,Faticanti,Roma,1,1,0,1,1,0,1,1
6170,C,C,Gineitis,Torino,1,1,0,1,1,0,1,1
6175,C,M;C,Barrenechea,Juventus,1,1,0,1,1,0,4,4
4661,A,Pc,Osimhen,Napoli,44,35,9,44,35,9,496,496
2764,A,Pc,Martinez L.,Inter,36,34,2,36,34,2,412,412
309,A,A,Dybala,Roma,33,29,4,33,29,4,259,259
531,A,A,Berardi,Sassuolo,33,35,-2,33,35,-2,249,249
4510,A,A,Rafael Leao,Milan,32,31,1,32,31,1,268,268
4730,A,W;A,Lookman,Atalanta,31,13,18,31,15,16,117,117
5672,A,Pc,Dia,Salernitana,30,17,13,30,16,14,181,181
479,A,Pc,Sanabria,Torino,28,21,7,28,21,7,133,133
785,A,Pc,Immobile,Lazio,28,42,-14,28,42,-14,237,237
2531,A,Pc,Lukaku,Inter,28,39,-11,28,39,-11,252,252
4200,A,Pc,Giroud,Milan,26,28,-2,26,28,-2,176,176
5336,A,Pc,Nzola,Spezia,26,14,12,26,13,13,146,146
4268,A,Pc,Arnautovic,Bologna,25,27,-2,25,26,-1,66,66
2841,A,Pc,Vlahovic,Juventus,23,40,-17,23,40,-17,132,132
5786,A,Pc,Cabral,Fiorentina,23,19,4,22,18,4,90,90
6060,A,A,Lauriente',Sassuolo,23,14,9,23,14,9,72,72
647,A,Pc,Dzeko,Inter,22,16,6,22,15,7,48,48
6052,A,Pc,Hojlund,Atalanta,22,8,14,22,7,15,126,126
5694,A,Pc,Beto,Udinese,21,24,-3,21,24,-3,68,68
2544,A,Pc,Abraham,Roma,20,33,-13,20,33,-13,78,78
4436,A,A,Cambiaghi,Empoli,20,6,14,20,6,14,24,24
212,A,Pc,Ciofani D.,Cremonese,19,1,18,19,1,18,18,16
2012,A,Pc,Milik,Juventus,19,21,-2,19,20,-1,51,51
2382,A,A,Di Maria,Juventus,19,26,-7,19,26,-7,46,46
2832,A,W;A,Boga,Atalanta,18,13,5,17,15,2,13,16
4179,A,A,Gonzalez N.,Fiorentina,18,20,-2,18,20,-2,36,36
2061,A,Pc,Simeone,Napoli,17,25,-8,17,25,-8,27,27
2489,A,A,Pedro,Lazio,17,19,-2,17,19,-2,40,40
608,A,Pc,Zapata D.,Atalanta,16,32,-16,16,32,-16,62,62
5836,A,Pc,Ceesay,Lecce,16,10,6,16,10,6,15,15
5882,A,Pc,Mota,Monza,16,10,6,16,10,6,21,21
383,A,Pc,Petagna,Monza,15,15,0,15,14,1,22,22
1958,A,A,Caprari,Monza,15,26,-11,15,26,-11,34,34
2325,A,A,Karamoh,Torino,15,4,11,15,4,11,17,17
2762,A,A,Kouame',Fiorentina,15,9,6,15,9,6,7,7
407,A,A,Gabbiadini,Sampdoria,14,15,-1,14,15,-1,20,20
537,A,A,Sansone,Bologna,14,6,8,14,6,8,9,9
2119,A,A,Deulofeu,Udinese,14,24,-10,14,24,-10,8,8
2719,A,A,Barrow,Bologna,14,17,-3,14,17,-3,23,23
4517,A,A,Lozano,Napoli,14,18,-4,14,18,-4,22,22
5515,A,A,Okereke,Cremonese,14,13,1,14,13,1,16,16
6026,A,Pc,Dessers,Cremonese,14,17,-3,13,16,-3,20,20
507,A,Pc,Muriel,Atalanta,13,26,-13,13,26,-13,22,22
2369,A,A,Thauvin,Udinese,13,18,-5,13,18,-5,10,10
2756,A,Pc,Piatek,Salernitana,13,15,-2,13,14,-1,32,32
2819,A,Pc,Caputo,Empoli,13,21,-8,13,21,-8,41,41
2438,A,Pc,Jovic,Fiorentina,12,24,-12,12,24,-12,40,40
5086,A,Pc,Zirkzee,Bologna,12,7,5,12,7,5,10,10
5854,A,Pc,Tsadjout,Cremonese,12,8,4,12,7,5,13,13
495,A,A,Correa,Inter,11,16,-5,11,16,-5,10,10
2097,A,Pc,Kean,Juventus,11,15,-4,11,14,-3,21,21
4184,A,A,Brekalo,Fiorentina,11,16,-5,11,16,-5,8,8
4923,A,Pc,Colombo,Lecce,11,7,4,11,6,5,18,18
6001,A,A,Banda,Lecce,11,5,6,11,5,6,8,8
186,A,A,Rebic,Milan,10,14,-4,10,14,-4,12,12
215,A,A,Verde,Spezia,10,18,-8,10,18,-8,16,16
1857,A,A,Di Francesco F.,Lecce,10,12,-2,10,12,-2,12,12
1943,A,Pc,Nestorovski,Udinese,10,11,-1,10,10,0,4,4
4371,A,A,Raspadori,Napoli,10,20,-10,10,20,-10,26,26
505,A,Pc,Bonazzoli,Salernitana,9,14,-5,9,14,-5,8,8
2038,A,Pc,Pinamonti,Sassuolo,9,23,-14,9,23,-14,25,25
5676,A,A,Success,Udinese,9,13,-4,9,13,-4,21,21
6119,A,A,Solbakken,Roma,9,10,-1,9,10,-1,8,8
4359,A,Pc,Piccoli,Empoli,8,13,-5,8,12,-4,7,7
5292,A,Pc,Lammers,Sampdoria,8,15,-7,8,14,-6,8,8
5460,A,Pc,Satriano,Empoli,8,14,-6,8,13,-5,13,13
5471,A,Pc,Djuric,Verona,8,11,-3,8,10,-2,10,8
5842,A,Pc,Botheim,Salernitana,8,13,-5,7,12,-5,4,3
643,A,A,Defrel,Sassuolo,7,8,-1,7,8,-1,14,14
2466,A,Pc,Origi,Milan,7,17,-10,7,17,-10,12,10
5071,A,A,Jese',Sampdoria,7,8,-1,7,8,-1,7,7
5394,A,Pc,Gaich,Verona,7,4,3,6,3,3,21,21
5734,A,A,Soule',Juventus,7,1,6,7,1,6,7,7
5864,A,A,Buonaiuto,Cremonese,7,7,0,7,7,0,4,4
6145,A,A,Ngonge,Verona,7,3,4,7,3,4,18,18
441,A,Pc,Belotti,Roma,6,16,-10,6,15,-9,14,14
568,A,Pc,Quagliarella,Sampdoria,6,10,-4,6,10,-4,10,10
2103,A,Pc,Pellegri,Torino,6,12,-6,6,11,-5,12,10
5311,A,Pc,Shomurodov,Spezia,6,12,-6,6,11,-5,11,11
5439,A,A,Kallon,Verona,6,2,4,6,2,4,3,3
5845,A,Pc,Alvarez A.,Sassuolo,6,14,-8,6,13,-7,7,6
90,A,Pc,Lasagna,Verona,5,11,-6,5,10,-5,10,8
5529,A,Pc,Henry,Verona,5,18,-13,5,16,-11,1,1
5806,A,W;A,Seck,Torino,4,3,1,4,3,1,6,7
2530,A,Pc,Ibrahimovic,Milan,3,13,-10,3,13,-10,9,9
5728,A,A,Afena-Gyan,Cremonese,3,8,-5,3,8,-5,6,6
5881,A,Pc,Gytkjaer,Monza,3,4,-1,3,4,-1,6,6
472,A,Pc,Destro,Empoli,2,18,-16,2,16,-14,8,5
1998,A,A,Pjaca,Empoli,2,9,-7,2,9,-7,4,4
5843,A,A,Valencia D.,Salernitana,2,2,0,2,2,0,1,1
2826,A,W;A,Pussetto,Sampdoria,1,5,-4,2,6,-4,1,1
5395,A,W;A,Braaf,Verona,1,1,0,1,2,-1,6,7
5436,A,Pc,Raimondo,Bologna,1,1,0,1,1,0,1,1
5500,A,A,Cancellieri,Lazio,1,7,-6,1,7,-6,4,4
5505,A,Pc,Kaio Jorge,Juventus,1,1,0,1,1,0,1,1
5512,A,Pc,De Luca,Sampdoria,1,4,-3,1,4,-3,1,1
5837,A,Pc,Voelkerling Persson,Lecce,1,1,0,1,1,0,1,1
6113,A,Pc,Montevago,Sampdoria,1,1,0,1,1,0,2,2
6143,A,Pc,Krollis,Spezia,1,1,0,1,1,0,2,2
6160,A,Pc,Vivaldo,Udinese,1,1,0,1,1,0,1,1
6172,A,A,Vorlicky,Atalanta,1,1,0,1,1,0,1,1
