Quotazioni Fantacalcio Stagione 2018 19,,,,,,,,,,,,
Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M
4330,C,C,Lerager,Genoa,6,6,0,6,6,0,0,0
4338,C,W;T,Jankovic,SPAL,6,6,0,6,6,0,0,0
56,C,M;C,Brighi,Empoli,5,2,3,5,2,3,0,0
209,C,M;C,Sammarco,Frosinone,5,1,4,5,1,4,0,0
276,C,W,Biabiany,Parma,5,5,0,5,5,0,0,0
305,C,M;C,Sturaro,Genoa,5,3,2,5,3,2,0,0
405,C,C,Valdifiori,SPAL,5,3,2,5,2,3,0,0
626,C,M;C,Hallfredsson,Udinese,5,3,2,5,4,1,0,0
669,C,M;C,Donsah,Bologna,5,8,-3,5,8,-3,0,0
2741,C,C,Pessina,Atalanta,5,5,0,5,5,0,0,0
2855,C,M;C,Vieira,Sampdoria,5,6,-1,5,6,-1,0,0
119,C,M;C,Rigoni N,Chievo,4,6,-2,4,6,-2,0,0
494,C,M;C,Barreto,Sampdoria,4,5,-1,5,6,-1,0,0
631,C,M;C,Viviani,Frosinone,4,9,-5,4,10,-6,0,0
666,C,C,Machin,Parma,4,3,1,4,3,1,0,0
1859,C,M;C,Nagy,Bologna,4,4,0,4,4,0,0,0
1871,C,M;C,Deiola,Cagliari,4,3,1,4,3,1,0,0
2856,C,M;C,Rolon,Genoa,4,5,-1,4,5,-1,0,0
4327,C,M;C,Oliva,Cagliari,4,4,0,5,5,0,0,0
205,C,M;C,Gori,Frosinone,3,1,2,3,1,2,0,0
366,C,C,Bertolacci,Milan,3,8,-5,3,7,-4,0,0
589,C,M;C,Badu,Udinese,3,5,-2,3,5,-2,0,0
1976,C,M;C,Mazzitelli,Genoa,3,6,-3,3,6,-3,0,0
2332,C,C,Bruno Jordao,Lazio,3,1,2,3,1,2,0,0
2830,C,M;C,Norgaard,Fiorentina,3,5,-2,3,5,-2,0,0
4349,C,C,Nicolussi Caviglia,Juventus,3,1,2,3,1,2,0,0
173,C,M;C,Capezzi,Empoli,2,4,-2,3,5,-2,0,0
371,C,M;C,Mauri J,Milan,2,1,1,2,1,1,0,0
400,C,C,Dezi,Parma,2,5,-3,2,5,-3,0,0
2133,C,T,Valencia Jm,Bologna,2,1,1,2,1,1,0,0
2191,C,C;W,Ingelsson,Udinese,2,1,1,2,1,1,0,0
2833,C,C;T,Kulusevski,Atalanta,2,1,1,2,1,1,0,0
2877,C,C,Burruchaga,Chievo,2,1,1,2,1,1,0,0
174,C,C,Diakhate,Parma,1,1,0,1,1,0,0,0
372,C,M;C,Montolivo,Milan,1,4,-3,1,4,-3,0,0
2732,C,W;A,Stijepovic,Sampdoria,1,1,0,1,1,0,0,0
2780,C,C;T,Coric,Roma,1,3,-2,1,3,-2,0,0
2785,C,M;C,Peeters,Sampdoria,1,1,0,1,1,0,0,0
2850,C,E;C,Katuma,Udinese,1,1,0,1,1,0,0,0
2852,C,C;T,Riccardi,Roma,1,1,0,1,1,0,0,0
4353,C,T;A,Montiel,Fiorentina,1,1,0,1,1,0,0,0
2610,A,Pc,Ronaldo,Juventus,41,49,-8,41,49,-8,0,0
568,A,Pc,Quagliarella,Sampdoria,35,28,7,34,27,7,0,0
410,A,A,Mertens,Napoli,33,31,2,33,32,1,0,0
608,A,Pc,Zapata D.,Atalanta,32,26,6,31,25,6,0,0
785,A,Pc,Immobile,Lazio,31,41,-10,31,41,-10,0,0
2756,A,Pc,Piatek,Milan,28,13,15,28,13,15,0,0
441,A,Pc,Belotti,Torino,27,29,-2,27,29,-2,0,0
277,A,Pc,Icardi,Inter,26,39,-13,26,39,-13,0,0
475,A,A,Iago Falque,Torino,25,25,0,25,26,-1,0,0
647,A,Pc,Dzeko,Roma,25,35,-10,25,35,-10,0,0
2012,A,Pc,Milik,Napoli,25,26,-1,24,25,-1,0,0
26,A,A,Gomez,Atalanta,24,23,1,25,24,1,0,0
247,A,Pc,Pavoletti,Cagliari,23,17,6,23,17,6,0,0
309,A,A,Dybala,Juventus,23,36,-13,24,37,-13,0,0
312,A,Pc,Mandzukic,Juventus,23,18,5,22,17,5,0,0
409,A,A,Insigne,Napoli,23,27,-4,24,28,-4,0,0
383,A,Pc,Petagna,SPAL,22,15,7,21,14,7,0,0
406,A,W;A,Callejon,Napoli,21,21,0,23,25,-2,0,0
507,A,Pc,Muriel,Fiorentina,21,21,0,21,21,0,0,0
643,A,Pc,Defrel,Sampdoria,21,20,1,21,19,2,0,0
375,A,T;A,Suso,Milan,20,21,-1,21,23,-2,0,0
795,A,A,El Shaarawy,Roma,20,16,4,20,16,4,0,0
2201,A,A,Under,Roma,20,21,-1,20,22,-2,0,0
2819,A,Pc,Caputo,Empoli,20,14,6,20,13,7,0,0
345,A,A,Keita B.,Inter,19,19,0,19,19,0,0,0
407,A,Pc,Gabbiadini,Sampdoria,19,19,0,18,18,0,0,0
531,A,A,Berardi,Sassuolo,19,16,3,20,17,3,0,0
123,A,Pc,Inglese,Parma,18,13,5,18,12,6,0,0
2061,A,Pc,Simeone,Fiorentina,17,26,-9,17,25,-8,0,0
2267,A,Pc,Antenucci,SPAL,17,25,-8,17,24,-7,0,0
90,A,Pc,Lasagna,Udinese,16,22,-6,16,22,-6,0,0
474,A,A,Gervinho,Parma,16,10,6,16,10,6,0,0
536,A,A,Politano,Inter,16,15,1,16,15,1,0,0
2167,A,T;A,Orsolini,Bologna,16,3,13,16,4,12,0,0
4324,A,Pc,Okaka,Udinese,16,10,6,15,9,6,0,0
315,A,Pc,Zaza,Torino,15,22,-7,15,22,-7,0,0
1879,A,A,Farias,Empoli,15,12,3,15,12,3,0,0
2743,A,Pc,Santander,Bologna,15,10,5,15,10,5,0,0
2764,A,Pc,Martinez L.,Inter,15,17,-2,15,16,-1,0,0
183,A,Pc,Babacar,Sassuolo,14,14,0,14,13,1,0,0
280,A,A,Palacio,Bologna,14,8,6,14,8,6,0,0
2155,A,Pc,Cutrone,Milan,14,17,-3,13,16,-3,0,0
2692,A,W;A,Castillejo,Milan,14,16,-2,16,18,-2,0,0
2779,A,A,Kluivert,Roma,14,18,-4,14,18,-4,0,0
472,A,Pc,Destro,Bologna,13,13,0,12,12,0,0,0
537,A,A,Sansone,Bologna,13,11,2,13,11,2,0,0
2284,A,Pc,Caicedo,Lazio,13,6,7,13,5,8,0,0
1958,A,T;A,Caprari,Sampdoria,12,10,2,13,11,2,0,0
1974,A,Pc,Schick,Roma,12,17,-5,11,16,-5,0,0
212,A,Pc,Ciofani D,Frosinone,11,6,5,11,5,6,0,0
447,A,Pc,La Gumina,Empoli,11,12,-1,11,12,-1,0,0
479,A,Pc,Sanabria,Genoa,11,11,0,10,10,0,0,0
1857,A,W;A,Di Francesco F.,Sassuolo,11,14,-3,13,16,-3,0,0
1998,A,A,Pjaca,Fiorentina,11,16,-5,11,16,-5,0,0
2762,A,Pc,Kouame',Genoa,11,3,8,11,3,8,0,0
2812,A,A,Ciano,Frosinone,11,10,1,11,10,1,0,0
2826,A,W;A,Pussetto,Udinese,11,12,-1,12,14,-2,0,0
245,A,A,Pandev,Genoa,10,9,1,10,9,1,0,0
2038,A,Pc,Pinamonti,Frosinone,10,7,3,10,6,4,0,0
2097,A,Pc,Kean,Juventus,10,7,3,10,6,4,0,0
532,A,Pc,Falcinelli,Bologna,9,16,-7,9,16,-7,0,0
533,A,Pc,Floccari,SPAL,9,5,4,9,5,4,0,0
637,A,A,Siligardi,Parma,9,7,2,9,7,2,0,0
2327,A,Pc,Stepinski,Chievo,9,13,-4,9,12,-3,0,0
2719,A,Pc,Barrow,Atalanta,9,11,-2,9,11,-2,0,0
2776,A,A,Younes,Napoli,9,3,6,9,3,6,0,0
126,A,Pc,Paloschi,SPAL,8,13,-5,8,12,-4,0,0
127,A,Pc,Pellissier,Chievo,8,3,5,8,3,5,0,0
2195,A,A,Ounas,Napoli,8,7,1,8,7,1,0,0
2859,A,A,Mirallas,Fiorentina,8,14,-6,8,14,-6,0,0
2873,A,Pc,Teodorczyk,Udinese,8,12,-4,7,11,-4,0,0
4337,A,A,Oberlin,Empoli,8,9,-1,8,9,-1,0,0
124,A,A,Meggiorini,Chievo,7,6,1,7,6,1,0,0
606,A,A,Thereau,Cagliari,7,13,-6,7,13,-6,0,0
1882,A,A,Sau,Sampdoria,7,9,-2,7,9,-2,0,0
1939,A,Pc,Lapadula,Genoa,7,12,-5,7,12,-5,0,0
213,A,Pc,Dionisi F.,Frosinone,6,11,-5,6,10,-4,0,0
344,A,Pc,Djordjevic,Chievo,6,11,-5,6,10,-4,0,0
819,A,Pc,Favilli,Genoa,6,10,-4,5,9,-4,0,0
2246,A,Pc,Ceravolo,Parma,6,10,-4,6,10,-4,0,0
380,A,Pc,Matri,Sassuolo,5,3,2,5,3,2,0,0
1982,A,W;A,Parigini,Torino,5,7,-2,5,7,-2,0,0
2317,A,A,Brignola,Sassuolo,5,9,-4,5,9,-4,0,0
2334,A,A,Leris,Chievo,5,1,4,5,1,4,0,0
2773,A,T;A,Sprocati,Parma,5,1,4,5,1,4,0,0
306,A,Pc,Cerri,Cagliari,4,7,-3,4,7,-3,0,0
789,A,Pc,Trotta,Frosinone,4,8,-4,4,8,-4,0,0
4333,A,A,Despodov,Cagliari,4,3,1,4,3,1,0,0
154,A,Pc,Mchedlidze,Empoli,3,5,-2,3,5,-2,0,0
156,A,A,Pucciarelli,Chievo,3,4,-1,3,4,-1,0,0
1839,A,A,Edera,Bologna,3,4,-1,3,4,-1,0,0
2333,A,A,Pedro Neto,Lazio,3,1,2,3,1,2,0,0
2841,A,Pc,Vlahovic,Fiorentina,3,1,2,3,1,2,0,0
4335,A,A,Schiappacasse,Parma,3,3,0,3,3,0,0,0
2765,A,Pc,Odgaard,Sassuolo,2,1,1,2,1,1,0,0
2878,A,A,Dalmonte,Genoa,2,1,1,2,1,1,0,0
4359,A,Pc,Piccoli,Atalanta,2,1,1,2,1,1,0,0
2137,A,Pc,Scamacca,Sassuolo,1,1,0,1,1,0,0,0
2304,A,Pc,Salcedo E.,Inter,1,1,0,1,1,0,0,0
2794,A,A,Micin,Udinese,1,1,0,1,1,0,0,0
2840,A,Pc,Graiciar,Fiorentina,1,1,0,1,1,0,0,0
2844,A,Pc,Colidio,Inter,1,1,0,1,1,0,0,0
2849,A,Pc,Damascan,Torino,1,1,0,1,1,0,0,0
4346,A,A,Millico,Torino,1,1,0,1,1,0,0,0
4347,A,A,Doratiotto,Cagliari,1,1,0,1,1,0,0,0
