Quotazioni Fantacalcio Stagione 2016 17,,,,,,,,,,,,
Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M
232,C,M;C,Cofie,Genoa,3,3,0,3,3,0,0,0
334,C,E;C,Crecco,Lazio,3,2,1,3,2,1,0,0
372,C,M;C,Montolivo,Milan,3,6,-3,3,6,-3,0,0
434,C,M;C,Jajalo,Palermo,3,5,-2,3,5,-2,0,0
524,C,M;C,Biondini,Sassuolo,3,4,-1,3,4,-1,0,0
644,C,M;C,Pulgar,Bologna,3,2,1,3,2,1,0,0
703,C,W;A,Mounier,Atalanta,3,12,-9,3,12,-9,0,0
809,C,T;A,Ninkovic,Genoa,3,1,2,3,1,2,0,0
1872,C,E;M,Dessena,Cagliari,3,6,-3,3,6,-3,0,0
1954,C,M;C,Bruno,Pescara,3,2,1,3,2,1,0,0
2075,C,M;C,Cristoforo,Fiorentina,3,4,-1,3,4,-1,0,0
2100,C,W;A,Okwonkwo,Bologna,3,1,2,3,1,2,0,0
60,C,E;C,Rizzo,Bologna,2,3,-1,2,3,-1,0,0
119,C,M;C,Rigoni N,Chievo,2,5,-3,2,5,-3,0,0
297,C,C,Buchel,Empoli,2,6,-4,2,6,-4,0,0
371,C,M;C,Mauri J,Empoli,2,2,0,2,2,0,0,0
502,C,M;C,Palombo,Sampdoria,2,4,-2,2,4,-2,0,0
595,C,W;T,Lucas Evangelista,Udinese,2,1,1,2,1,1,0,0
630,C,E;C,Sala,Sampdoria,2,4,-2,2,4,-2,0,0
1942,C,W;A,Embalo,Palermo,2,9,-7,2,9,-7,0,0
2057,C,C;T,Gustafson,Torino,2,4,-2,2,4,-2,0,0
2141,C,E;C,Depaoli,Chievo,2,1,1,2,1,1,0,0
20,C,M;C,Cigarini,Sampdoria,1,11,-10,1,11,-10,0,0
29,C,M;C,Migliaccio,Atalanta,1,2,-1,1,2,-1,0,0
174,C,M;C,Diakhate,Fiorentina,1,1,0,1,1,0,0,0
267,C,M;C,Gnoukouri,Udinese,1,2,-1,1,2,-1,0,0
276,C,W,Biabiany,Inter,1,6,-5,1,6,-5,0,0
374,C,C,Poli,Milan,1,3,-2,1,3,-2,0,0
650,C,W;A,Pepe S.,Pescara,1,4,-3,1,4,-3,0,0
755,C,C,Lodi,Udinese,1,6,-5,1,6,-5,0,0
1871,C,C,Deiola,Cagliari,1,3,-2,1,3,-2,0,0
1913,C,T,Matheus Pereira,Juventus,1,1,0,1,1,0,0,0
1915,C,M;C,Tello,Empoli,1,5,-4,1,5,-4,0,0
1933,C,M;C,Mandragora,Juventus,1,2,-1,1,2,-1,0,0
1967,C,C;T,Gerson,Roma,1,8,-7,1,8,-7,0,0
2009,C,C;T,Lukic,Torino,1,4,-3,1,4,-3,0,0
2054,C,W;A,Cabezas,Atalanta,1,6,-5,1,6,-5,0,0
2105,C,E,Beghetto,Genoa,1,3,-2,1,3,-2,0,0
2106,C,T;A,Morosini,Genoa,1,4,-3,1,4,-3,0,0
2113,C,M;C,Cubas,Pescara,1,3,-2,1,3,-2,0,0
2117,C,C;T,Kastanos,Pescara,1,2,-1,1,2,-1,0,0
2121,C,C,Melegoni,Atalanta,1,2,-1,1,2,-1,0,0
2132,C,T;A,Kotnik,Crotone,1,3,-2,1,3,-2,0,0
2133,C,T;A,Valencia Jm,Bologna,1,2,-1,1,2,-1,0,0
2144,C,C,Coulibaly M.,Pescara,1,1,0,1,1,0,0,0
647,A,Pc,Dzeko,Roma,37,24,13,37,24,13,0,0
408,A,Pc,Higuain,Juventus,34,38,-4,34,38,-4,0,0
409,A,A,Insigne,Napoli,34,24,10,34,24,10,0,0
410,A,A,Mertens,Napoli,34,15,19,34,15,19,0,0
441,A,Pc,Belotti,Torino,32,24,8,32,24,8,0,0
785,A,Pc,Immobile,Lazio,31,26,5,31,26,5,0,0
309,A,A,Dybala,Juventus,30,33,-3,30,33,-3,0,0
277,A,Pc,Icardi,Inter,29,31,-2,29,31,-2,0,0
406,A,W;A,Callejon,Napoli,29,19,10,29,19,10,0,0
646,A,A,Salah,Roma,29,27,2,29,27,2,0,0
345,A,A,Keita B.,Lazio,26,14,12,26,14,12,0,0
722,A,Pc,Borriello,Cagliari,23,16,7,23,16,7,0,0
795,A,A,El Shaarawy,Roma,23,25,-2,23,25,-2,0,0
568,A,Pc,Quagliarella,Sampdoria,22,19,3,22,19,3,0,0
475,A,A,Iago Falque,Torino,21,19,2,21,19,2,0,0
478,A,A,Ljajic,Torino,21,19,2,21,19,2,0,0
507,A,Pc,Muriel,Sampdoria,21,17,4,21,17,4,0,0
643,A,A,Defrel,Sassuolo,21,18,3,21,18,3,0,0
652,A,Pc,Kalinic,Fiorentina,21,22,-1,21,22,-1,0,0
608,A,Pc,Zapata D.,Udinese,20,21,-1,20,21,-1,0,0
377,A,Pc,Bacca,Milan,19,27,-8,19,27,-8,0,0
312,A,Pc,Mandzukic,Juventus,17,19,-2,17,19,-2,0,0
531,A,A,Berardi,Sassuolo,17,20,-3,17,20,-3,0,0
606,A,A,Thereau,Udinese,17,19,-2,17,19,-2,0,0
1974,A,A,Schick,Sampdoria,17,3,14,17,3,14,0,0
472,A,Pc,Destro,Bologna,16,20,-4,16,20,-4,0,0
532,A,Pc,Falcinelli,Crotone,16,6,10,16,6,10,0,0
123,A,Pc,Inglese,Chievo,15,12,3,15,12,3,0,0
506,A,A,Eder,Inter,15,12,3,15,12,3,0,0
536,A,A,Politano,Sassuolo,15,10,5,15,10,5,0,0
1939,A,Pc,Lapadula,Milan,15,17,-2,15,17,-2,0,0
383,A,Pc,Petagna,Atalanta,14,4,10,14,4,10,0,0
1882,A,Pc,Sau,Cagliari,14,11,3,14,11,3,0,0
127,A,Pc,Pellissier,Chievo,13,5,8,13,5,8,0,0
183,A,Pc,Babacar,Fiorentina,13,11,2,13,11,2,0,0
247,A,Pc,Pavoletti,Napoli,13,26,-13,13,26,-13,0,0
1879,A,A,Farias,Cagliari,13,15,-2,13,15,-2,0,0
1958,A,A,Caprari,Pescara,13,15,-2,13,15,-2,0,0
2012,A,Pc,Milik,Napoli,13,23,-10,13,23,-10,0,0
1943,A,Pc,Nestorovski,Palermo,12,11,1,12,11,1,0,0
2061,A,Pc,Simeone,Genoa,12,10,2,12,10,2,0,0
2119,A,W;A,Deulofeu,Milan,12,8,4,12,8,4,0,0
153,A,Pc,Maccarone,Empoli,10,15,-5,10,15,-5,0,0
380,A,Pc,Matri,Sassuolo,10,10,0,10,10,0,0,0
605,A,Pc,Perica,Udinese,10,7,3,10,7,3,0,0
789,A,Pc,Trotta,Crotone,9,4,5,9,4,5,0,0
2068,A,A,Bahebeck,Pescara,9,9,0,9,9,0,0,0
124,A,A,Meggiorini,Chievo,8,13,-5,8,13,-5,0,0
1906,A,W;A,Nalini,Crotone,8,3,5,8,3,5,0,0
1909,A,A,Palladino,Genoa,8,8,0,8,8,0,0,0
1981,A,Pc,Boye',Torino,8,3,5,8,3,5,0,0
2082,A,A,Barbosa,Inter,8,18,-10,8,18,-10,0,0
2086,A,Pc,Iemmello,Sassuolo,8,7,1,8,7,1,0,0
156,A,T;A,Pucciarelli,Empoli,7,12,-5,7,12,-5,0,0
245,A,A,Pandev,Genoa,7,3,4,7,3,4,0,0
480,A,Pc,Totti,Roma,7,13,-6,7,13,-6,0,0
2002,A,A,Chiesa,Fiorentina,7,1,6,7,1,6,0,0
2073,A,A,Ragusa,Sassuolo,7,8,-1,7,8,-1,0,0
126,A,Pc,Paloschi,Atalanta,6,21,-15,6,21,-15,0,0
154,A,Pc,Mchedlidze,Empoli,6,3,3,6,3,3,0,0
477,A,A,Iturbe,Torino,6,8,-2,6,8,-2,0,0
1997,A,Pc,Simy,Crotone,6,7,-1,6,7,-1,0,0
2085,A,T;A,Luis Alberto,Lazio,6,13,-7,6,13,-7,0,0
2112,A,A,Thiam,Empoli,6,4,2,6,4,2,0,0
566,A,Pc,Maxi Lopez,Torino,5,5,0,5,5,0,0,0
698,A,Pc,Gilardino,Pescara,5,17,-12,5,17,-12,0,0
1998,A,A,Pjaca,Juventus,5,17,-12,5,17,-12,0,0
37,A,A,Marilungo,Empoli,4,8,-4,4,8,-4,0,0
280,A,A,Palacio,Inter,4,8,-4,4,8,-4,0,0
306,A,Pc,Cerri,Pescara,4,2,2,4,2,2,0,0
39,A,Pc,Pinilla,Genoa,3,10,-7,3,10,-7,0,0
92,A,A,Matos,Udinese,3,6,-3,3,6,-3,0,0
182,A,A,Acosty,Crotone,3,3,0,3,3,0,0,0
344,A,Pc,Djordjevic,Lazio,3,11,-8,3,11,-8,0,0
448,A,A,Trajkovski,Palermo,3,8,-5,3,8,-5,0,0
1881,A,Pc,Melchiorri,Cagliari,3,6,-3,3,6,-3,0,0
1973,A,Pc,Budimir,Sampdoria,3,10,-7,3,10,-7,0,0
2013,A,A,Ricci F.,Sassuolo,3,6,-3,3,6,-3,0,0
2097,A,Pc,Kean,Juventus,3,1,2,3,1,2,0,0
2114,A,Pc,Petkovic,Bologna,3,4,-1,3,4,-1,0,0
783,A,Pc,Balogh N.,Palermo,2,3,-1,2,3,-1,0,0
1988,A,A,Ewandro,Udinese,2,3,-1,2,3,-1,0,0
2010,A,T;A,Sallai,Palermo,2,4,-2,2,4,-2,0,0
2040,A,A,Lombardi,Lazio,2,2,0,2,2,0,0,0
2146,A,Pc,Han,Cagliari,2,1,1,2,1,1,0,0
764,A,Pc,Sadiq,Bologna,1,3,-2,1,3,-2,0,0
2032,A,T;A,Hagi,Fiorentina,1,1,0,1,1,0,0,0
2048,A,A,Lo Faso,Palermo,1,1,0,1,1,0,0,0
2089,A,Pc,Pesic,Atalanta,1,5,-4,1,5,-4,0,0
2103,A,Pc,Pellegri,Genoa,1,1,0,0,0,0,0,0
2110,A,A,Stefan Silva,Palermo,1,4,-3,1,4,-3,0,0
2131,A,Pc,Ranegie,Udinese,1,2,-1,1,2,-1,0,0
2137,A,Pc,Scamacca,Sassuolo,1,1,0,1,1,0,0,0
