Quotazioni Fantacalcio Stagione 2019 20,,,,,,,,,,,,
Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M
4435,C,C;W;T,Colley E.,Atalanta,4,1,3,4,1,3,0,0
4445,C,M;C,Bisoli,Brescia,4,9,-5,4,10,-6,0,0
4448,C,T,Spalek,Brescia,4,8,-4,4,8,-4,0,0
184,C,W;A,Bernardeschi,Juventus,3,19,-16,3,20,-17,0,0
241,C,M,Tachtsidis,Lecce,3,5,-2,3,5,-2,0,0
338,C,E;C,Lulic,Lazio,3,12,-9,4,13,-9,0,0
528,C,M,Magnanelli,Sassuolo,3,5,-2,3,5,-2,0,0
1858,C,E,Krejci,Bologna,3,3,0,3,2,1,0,0
2003,C,M;C,Murgia,SPAL,3,7,-4,3,8,-5,0,0
2213,C,C,Cassata,Genoa,3,2,1,3,1,2,0,0
2302,C,M,Behrami,Genoa,3,2,1,3,2,1,0,0
2392,C,M,Walace,Udinese,3,7,-4,3,7,-4,0,0
2776,C,W;A,Younes,Napoli,3,8,-5,3,8,-5,0,0
2789,C,M;C,Meite',Torino,3,9,-6,3,10,-7,0,0
2855,C,M;C,Vieira,Sampdoria,3,4,-1,3,4,-1,0,0
4228,C,W;A,Ghezzal,Fiorentina,3,13,-10,3,13,-10,0,0
4327,C,M,Oliva,Cagliari,3,3,0,3,3,0,0,0
4404,C,C,Thorsby,Sampdoria,3,5,-2,3,5,-2,0,0
4424,C,E;W,Jony,Lazio,3,6,-3,3,7,-4,0,0
4880,C,C,Bjarnason,Brescia,3,5,-2,3,4,-1,0,0
4890,C,M;C,Tameze,Atalanta,3,5,-2,3,5,-2,0,0
170,C,M;C,Badelj,Fiorentina,2,6,-4,2,6,-4,0,0
235,C,E,Laxalt,Milan,2,5,-3,2,5,-3,0,0
305,C,M;C,Sturaro,Genoa,2,6,-4,2,6,-4,0,0
366,C,C,Bertolacci,Sampdoria,2,5,-3,2,5,-3,0,0
2825,C,C,Bourabia,Sassuolo,2,6,-4,2,5,-3,0,0
4322,C,T,Paqueta',Milan,2,15,-13,2,15,-13,0,0
4390,C,E,Anderson D.,Lazio,2,1,1,2,1,1,0,0
4393,C,C;T,Schouten,Bologna,2,4,-2,2,4,-2,0,0
4405,C,T,Maroni,Sampdoria,2,7,-5,2,7,-5,0,0
4447,C,C,Ndoj,Brescia,2,7,-5,2,7,-5,0,0
4459,C,M;C,Rovella,Genoa,2,1,1,2,1,1,0,0
4501,C,M;C,Obiang,Sassuolo,2,10,-8,2,11,-9,0,0
4515,C,C,Agudelo,Fiorentina,2,4,-2,2,4,-2,0,0
4885,C,C,Villar,Roma,2,3,-1,2,3,-1,0,0
4896,C,T;A,Maldini,Milan,2,1,1,2,1,1,0,0
4921,C,C,Askildsen,Sampdoria,2,1,1,2,1,1,0,0
111,C,T,Birsa,Cagliari,1,7,-6,1,7,-6,0,0
118,C,M,Radovanovic,Genoa,1,6,-5,1,6,-5,0,0
148,C,C;T,Krunic,Milan,1,13,-12,1,13,-12,0,0
299,C,C,Khedira,Juventus,1,10,-9,1,8,-7,0,0
331,C,M;C,Biglia,Milan,1,8,-7,1,9,-8,0,0
589,C,M;C,Badu,Verona,1,6,-5,1,6,-5,0,0
633,C,E,Fares,SPAL,1,7,-6,1,7,-6,0,0
1871,C,C,Deiola,Lecce,1,2,-1,1,2,-1,0,0
2290,C,W;T,Eysseric,Verona,1,4,-3,1,4,-3,0,0
2378,C,T,Pastore,Roma,1,11,-10,1,10,-9,0,0
2726,C,M;C,Danzi,Verona,1,2,-1,1,2,-1,0,0
2852,C,C;T,Riccardi,Roma,1,1,0,1,1,0,0,0
4362,C,M;C,Beloko,Fiorentina,1,1,0,1,1,0,0,0
4370,C,C,Portanova,Juventus,1,1,0,1,1,0,0,0
4383,C,C;T,Zennaro,Genoa,1,1,0,1,1,0,0,0
4389,C,T,Anderson A.,Lazio,1,2,-1,1,2,-1,0,0
4411,C,C,Agoume,Inter,1,1,0,1,1,0,0,0
4451,C,M;C,Viviani M.,Brescia,1,1,0,1,1,0,0,0
4465,C,T,Fagioli,Juventus,1,1,0,1,1,0,0,0
4499,C,C,Lucas Felippe,Verona,1,1,0,1,1,0,0,0
4868,C,C;T,Tunjov,SPAL,1,1,0,1,1,0,0,0
4882,C,M;C,Eriksson,Genoa,1,4,-3,1,4,-3,0,0
785,A,Pc,Immobile,Lazio,50,34,16,50,34,16,0,0
2610,A,Pc,Ronaldo,Juventus,48,46,2,48,46,2,0,0
608,A,Pc,Zapata D.,Atalanta,40,36,4,40,36,4,0,0
2531,A,Pc,Lukaku,Inter,38,35,3,38,35,3,0,0
2819,A,Pc,Caputo,Sassuolo,37,26,11,37,26,11,0,0
2530,A,Pc,Ibrahimovic,Milan,35,28,7,35,28,7,0,0
177,A,A,Ilicic,Atalanta,34,25,9,34,26,8,0,0
507,A,Pc,Muriel,Atalanta,34,17,17,34,17,17,0,0
647,A,Pc,Dzeko,Roma,34,30,4,34,30,4,0,0
531,A,A,Berardi,Sassuolo,32,18,14,32,18,14,0,0
309,A,A,Dybala,Juventus,31,26,5,30,25,5,0,0
441,A,Pc,Belotti,Torino,28,30,-2,28,30,-2,0,0
1874,A,A,Joao Pedro,Cagliari,28,16,12,28,16,12,0,0
186,A,A,Rebic,Milan,27,20,7,27,20,7,0,0
2764,A,Pc,Martinez L.,Inter,27,26,1,27,26,1,0,0
2163,A,Pc,Cornelius,Parma,26,9,17,26,7,19,0,0
245,A,T;A,Pandev,Genoa,24,10,14,24,11,13,0,0
2832,A,W;A,Boga,Sassuolo,24,12,12,24,14,10,0,0
407,A,A,Gabbiadini,Sampdoria,23,13,10,23,13,10,0,0
410,A,Pc,Mertens,Napoli,23,28,-5,23,27,-4,0,0
495,A,A,Correa,Lazio,23,20,3,23,20,3,0,0
2012,A,Pc,Milik,Napoli,23,28,-5,23,28,-5,0,0
409,A,A,Insigne,Napoli,22,27,-5,22,27,-5,0,0
568,A,Pc,Quagliarella,Sampdoria,22,34,-12,22,34,-12,0,0
2061,A,Pc,Simeone,Cagliari,22,14,8,22,13,9,0,0
2719,A,Pc,Barrow,Bologna,22,9,13,22,8,14,0,0
1939,A,Pc,Lapadula,Lecce,21,14,7,21,14,7,0,0
2475,A,A,Sanchez,Inter,21,24,-3,21,24,-3,0,0
408,A,Pc,Higuain,Juventus,20,29,-9,21,28,-7,0,0
4453,A,Pc,Torregrossa,Brescia,20,13,7,19,12,7,0,0
280,A,A,Palacio,Bologna,19,13,6,19,13,6,0,0
383,A,Pc,Petagna,SPAL,19,25,-6,19,25,-6,0,0
658,A,A,Falco,Lecce,19,5,14,19,4,15,0,0
2284,A,Pc,Caicedo,Lazio,19,14,5,19,12,7,0,0
2762,A,A,Kouame',Fiorentina,19,16,3,20,17,3,0,0
90,A,Pc,Lasagna,Udinese,18,16,2,18,16,2,0,0
2167,A,W;A,Orsolini,Bologna,18,17,1,18,17,1,0,0
4324,A,Pc,Okaka,Udinese,18,20,-2,18,20,-2,0,0
474,A,A,Gervinho,Parma,16,19,-3,16,19,-3,0,0
4510,A,Pc,Rafael Leao,Milan,16,22,-6,16,22,-6,0,0
505,A,Pc,Bonazzoli,Sampdoria,15,4,11,15,4,11,0,0
2841,A,Pc,Vlahovic,Fiorentina,14,4,10,14,3,11,0,0
4500,A,Pc,Di Carmine,Verona,14,13,1,14,13,1,0,0
479,A,Pc,Sanabria,Genoa,13,10,3,14,9,5,0,0
4452,A,Pc,Donnarumma Al.,Brescia,13,16,-3,13,16,-3,0,0
2155,A,Pc,Cutrone,Fiorentina,12,18,-6,12,18,-6,0,0
4371,A,Pc,Raspadori,Sassuolo,12,1,11,12,1,11,0,0
315,A,Pc,Zaza,Torino,11,12,-1,11,12,-1,0,0
1958,A,A,Caprari,Parma,11,14,-3,11,14,-3,0,0
311,A,Pc,Llorente,Napoli,10,16,-6,10,15,-5,0,0
4517,A,A,Lozano,Napoli,10,22,-12,10,22,-12,0,0
4884,A,A,Carles Perez,Roma,10,10,0,10,10,0,0,0
4894,A,A,Haraslin,Sassuolo,10,5,5,10,5,5,0,0
643,A,A,Defrel,Sassuolo,9,14,-5,9,15,-6,0,0
696,A,Pc,Balotelli,Brescia,9,19,-10,9,19,-10,0,0
2038,A,Pc,Pinamonti,Genoa,9,20,-11,8,19,-11,0,0
536,A,W;A,Politano,Napoli,8,12,-4,8,14,-6,0,0
537,A,A,Sansone,Bologna,8,12,-4,8,12,-4,0,0
123,A,Pc,Inglese,Parma,7,23,-16,7,23,-16,0,0
1943,A,Pc,Nestorovski,Udinese,7,10,-3,7,10,-3,0,0
2327,A,Pc,Stepinski,Verona,7,11,-4,7,11,-4,0,0
2304,A,Pc,Salcedo E.,Verona,6,1,5,6,1,5,0,0
4368,A,A,Juwara,Bologna,6,1,5,6,1,5,0,0
652,A,Pc,Kalinic,Roma,5,13,-8,5,13,-8,0,0
1879,A,A,Farias,Lecce,5,11,-6,5,11,-6,0,0
4455,A,A,Ragatzu,Cagliari,5,2,3,5,2,3,0,0
306,A,Pc,Cerri,SPAL,4,5,-1,4,3,1,0,0
475,A,A,Iago Falque,Genoa,4,21,-17,4,22,-18,0,0
636,A,Pc,Pazzini,Verona,4,10,-6,3,9,-6,0,0
637,A,W,Siligardi,Parma,4,8,-4,4,8,-4,0,0
2773,A,W;A,Sprocati,Parma,4,6,-2,4,6,-2,0,0
4388,A,A,Adekanye,Lazio,4,8,-4,4,8,-4,0,0
4415,A,A,Skov Olsen,Bologna,4,8,-4,4,9,-5,0,0
183,A,Pc,Babacar,Lecce,3,14,-11,3,14,-11,0,0
2842,A,A,Zanimacchia,Juventus,3,1,2,3,1,2,0,0
4413,A,Pc,Aye',Brescia,3,7,-4,3,7,-4,0,0
126,A,Pc,Paloschi,Cagliari,2,9,-7,2,8,-6,0,0
533,A,Pc,Floccari,SPAL,2,7,-5,2,7,-5,0,0
819,A,Pc,Favilli,Genoa,2,5,-3,2,3,-1,0,0
2743,A,Pc,Santander,Bologna,2,12,-10,1,11,-10,0,0
2839,A,A,Sottil,Fiorentina,2,3,-1,2,3,-1,0,0
4879,A,T;A,Skrabb,Brescia,2,4,-2,2,4,-2,0,0
247,A,Pc,Pavoletti,Cagliari,1,26,-25,1,26,-25,0,0
447,A,Pc,La Gumina,Sampdoria,1,6,-5,1,6,-5,0,0
472,A,Pc,Destro,Genoa,1,19,-18,1,19,-18,0,0
1839,A,A,Edera,Torino,1,4,-3,1,3,-2,0,0
2325,A,A,Karamoh,Parma,1,12,-11,1,12,-11,0,0
2873,A,Pc,Teodorczyk,Udinese,1,8,-7,1,8,-7,0,0
4346,A,A,Millico,Torino,1,1,0,1,1,0,0,0
4359,A,Pc,Piccoli,Atalanta,1,1,0,1,1,0,0,0
4387,A,Pc,Adorante,Parma,1,1,0,1,1,0,0,0
4436,A,A,Cambiaghi,Atalanta,1,1,0,1,1,0,0,0
4463,A,Pc,Esposito,Inter,1,1,0,1,1,0,0,0
4483,A,A,Cangiano,Bologna,1,1,0,1,1,0,0,0
4862,A,A,Diallo Am.,Atalanta,1,1,0,1,1,0,0,0
4865,A,A,Cleonise,Genoa,1,1,0,1,1,0,0,0
4923,A,Pc,Colombo,Milan,1,1,0,1,1,0,0,0
4940,A,Pc,Gagliano,Cagliari,1,1,0,1,1,0,0,0
