Quotazioni Fantacalcio Stagione 2017 18,,,,,,,,,,,,
Id,R,RM,Nome,Squadra,Qt.A,Qt.I,Diff.,Qt.A M,Qt.I M,Diff.M,FVM,FVM M
60,C,E;C,Rizzo,Atalanta,3,5,-2,3,5,-2,0,0
119,C,M;C,Rigoni N,Chievo,3,3,0,3,3,0,0,0
232,C,M;C,Cofie,Genoa,3,1,2,3,1,2,0,0
1955,C,C,Memushaj,Benevento,3,5,-2,3,5,-2,0,0
2003,C,M;C,Murgia,Lazio,3,3,0,3,3,0,0,0
2166,C,C,Bentancur,Juventus,3,3,0,3,3,0,0,0
2191,C,E,Ingelsson,Udinese,3,2,1,3,2,1,0,0
2204,C,T,Cossu,Cagliari,3,1,2,3,1,2,0,0
2293,C,C;T,Omeonga,Genoa,3,2,1,3,2,1,0,0
57,C,M;C,Crisetig,Bologna,2,3,-1,2,3,-1,0,0
173,C,M;C,Capezzi,Sampdoria,2,5,-3,2,5,-3,0,0
297,C,C,Buchel,Verona,2,4,-2,2,4,-2,0,0
305,C,M;C,Sturaro,Juventus,2,4,-2,2,4,-2,0,0
1858,C,W,Krejci,Bologna,2,8,-6,2,8,-6,0,0
1992,C,M;C,Fossati,Verona,2,5,-3,2,5,-3,0,0
2076,C,C;T,Rog,Napoli,2,5,-3,2,5,-3,0,0
2161,C,M;C,Haas,Atalanta,2,3,-1,2,3,-1,0,0
2244,C,M;C,Del Pinto,Benevento,2,1,1,2,1,1,0,0
2665,C,W;A,Diaby,Crotone,2,3,-1,2,3,-1,0,0
116,C,E;M,Izco,Crotone,1,3,-2,1,3,-2,0,0
267,C,M;C,Gnoukouri,Inter,1,1,0,1,1,0,0,0
334,C,E;C,Crecco,Lazio,1,1,0,1,1,0,0,0
371,C,M;C,Mauri J,Milan,1,2,-1,1,2,-1,0,0
405,C,M;C,Valdifiori,Torino,1,5,-4,1,5,-4,0,0
524,C,M;C,Biondini,Sassuolo,1,4,-3,1,4,-3,0,0
600,C,C;T,Verre,Sampdoria,1,5,-4,1,5,-4,0,0
629,C,E;C,Laner,Verona,1,1,0,1,1,0,0,0
632,C,M;C,Zaccagni,Verona,1,4,-3,1,4,-3,0,0
726,C,C;T,Vitale,SPAL,1,1,0,1,1,0,0,0
1872,C,E;M,Dessena,Cagliari,1,4,-3,1,4,-3,0,0
1873,C,C,Di Gennaro D,Lazio,1,4,-3,1,3,-2,0,0
2075,C,M;C,Cristoforo,Fiorentina,1,4,-3,1,4,-3,0,0
2121,C,C,Melegoni,Atalanta,1,1,0,1,1,0,0,0
2133,C,T;A,Valencia Jm,Bologna,1,1,0,1,1,0,0,0
2162,C,M;C,Joao Schmidt,Atalanta,1,4,-3,1,4,-3,0,0
2185,C,M;C,Gaudino,Chievo,1,4,-3,1,4,-3,0,0
2213,C,C;T,Cassata,Sassuolo,1,2,-1,1,2,-1,0,0
2266,C,M;C,Schiavon,SPAL,1,2,-1,1,2,-1,0,0
2316,C,M;C,Zanellato,Crotone,1,1,0,1,1,0,0,0
2332,C,C,Bruno Jordao,Lazio,1,1,0,1,1,0,0,0
2333,C,W,Pedro Neto,Lazio,1,1,0,1,1,0,0,0
2648,C,C;T,Machach,Napoli,1,2,-1,1,2,-1,0,0
277,A,Pc,Icardi,Inter,34,35,-1,34,35,-1,0,0
785,A,Pc,Immobile,Lazio,33,31,2,33,31,2,0,0
309,A,A,Dybala,Juventus,30,29,1,30,30,0,0,0
647,A,Pc,Dzeko,Roma,29,36,-7,29,36,-7,0,0
410,A,Pc,Mertens,Napoli,28,36,-8,28,36,-8,0,0
408,A,Pc,Higuain,Juventus,27,38,-11,27,38,-11,0,0
406,A,A,Callejon,Napoli,26,26,0,26,26,0,0,0
409,A,A,Insigne,Napoli,26,30,-4,26,31,-5,0,0
26,A,A,Gomez,Atalanta,25,26,-1,25,26,-1,0,0
441,A,Pc,Belotti,Torino,23,37,-14,23,37,-14,0,0
568,A,Pc,Quagliarella,Sampdoria,23,17,6,23,17,6,0,0
475,A,T;A,Iago Falque,Torino,21,16,5,22,18,4,0,0
2061,A,Pc,Simeone,Fiorentina,20,17,3,20,17,3,0,0
2267,A,Pc,Antenucci,SPAL,20,12,8,20,12,8,0,0
478,A,A,Ljajic,Torino,19,16,3,20,17,3,0,0
536,A,A,Politano,Sassuolo,19,14,5,19,14,5,0,0
90,A,Pc,Lasagna,Udinese,18,12,6,18,12,6,0,0
608,A,Pc,Zapata D.,Sampdoria,18,16,2,18,16,2,0,0
652,A,Pc,Kalinic,Milan,18,26,-8,18,25,-7,0,0
123,A,Pc,Inglese,Chievo,16,15,1,16,15,1,0,0
247,A,Pc,Pavoletti,Cagliari,15,12,3,15,12,3,0,0
795,A,A,El Shaarawy,Roma,15,16,-1,15,16,-1,0,0
312,A,A,Mandzukic,Juventus,13,17,-4,13,17,-4,0,0
789,A,Pc,Trotta,Crotone,13,10,3,13,9,4,0,0
2155,A,Pc,Cutrone,Milan,13,2,11,13,2,11,0,0
245,A,A,Pandev,Genoa,12,7,5,12,7,5,0,0
383,A,Pc,Petagna,Atalanta,12,15,-3,11,14,-3,0,0
472,A,Pc,Destro,Bologna,12,17,-5,12,17,-5,0,0
606,A,A,Thereau,Fiorentina,12,16,-4,13,17,-4,0,0
183,A,Pc,Babacar,Sassuolo,11,12,-1,11,12,-1,0,0
1939,A,Pc,Lapadula,Genoa,11,17,-6,11,17,-6,0,0
1997,A,Pc,Simy,Crotone,11,3,8,11,3,8,0,0
2012,A,Pc,Milik,Napoli,11,16,-5,11,16,-5,0,0
126,A,Pc,Paloschi,SPAL,10,13,-3,10,13,-3,0,0
531,A,A,Berardi,Sassuolo,10,18,-8,10,19,-9,0,0
532,A,Pc,Falcinelli,Fiorentina,10,20,-10,10,20,-10,0,0
1974,A,A,Schick,Roma,10,19,-9,10,19,-9,0,0
2649,A,Pc,Diabate',Benevento,10,6,4,10,6,4,0,0
280,A,A,Palacio,Bologna,9,10,-1,9,10,-1,0,0
378,A,A,Cerci,Verona,9,14,-5,9,14,-5,0,0
506,A,A,Eder,Inter,9,12,-3,9,12,-3,0,0
1958,A,A,Caprari,Sampdoria,9,13,-4,9,13,-4,0,0
2175,A,Pc,Andre' Silva,Milan,9,16,-7,9,16,-7,0,0
2198,A,Pc,Kownacki,Sampdoria,9,3,6,9,3,6,0,0
2323,A,A,Nani,Lazio,9,16,-7,9,16,-7,0,0
2327,A,Pc,Stepinski,Chievo,9,4,5,9,4,5,0,0
2719,A,Pc,Barrow,Atalanta,9,1,8,9,1,8,0,0
187,A,Pc,Rossi,Genoa,8,10,-2,8,10,-2,0,0
382,A,A,Niang,Torino,8,11,-3,8,11,-3,0,0
722,A,Pc,Borriello,SPAL,8,22,-14,8,22,-14,0,0
1882,A,A,Sau,Cagliari,8,13,-5,8,13,-5,0,0
2317,A,A,Brignola,Benevento,8,1,7,8,1,7,0,0
215,A,A,Verde,Verona,7,7,0,7,7,0,0,0
1879,A,A,Farias,Cagliari,7,13,-6,7,13,-6,0,0
1973,A,Pc,Budimir,Crotone,7,12,-5,7,12,-5,0,0
2187,A,A,Borini,Milan,7,8,-1,7,8,-1,0,0
2190,A,Pc,Coda M,Benevento,7,8,-1,7,8,-1,0,0
2284,A,Pc,Caicedo,Lazio,7,11,-4,7,11,-4,0,0
566,A,Pc,Maxi Lopez,Udinese,6,3,3,6,3,3,0,0
643,A,A,Defrel,Roma,6,16,-10,6,16,-10,0,0
2163,A,Pc,Cornelius,Atalanta,6,11,-5,6,11,-5,0,0
2325,A,A,Karamoh,Inter,6,8,-2,6,8,-2,0,0
156,A,A,Pucciarelli,Chievo,5,9,-4,5,9,-4,0,0
380,A,Pc,Matri,Sassuolo,5,10,-5,5,10,-5,0,0
533,A,Pc,Floccari,SPAL,5,5,0,5,5,0,0,0
778,A,Pc,Tumminello,Crotone,5,1,4,5,1,4,0,0
1839,A,A,Edera,Torino,5,1,4,5,1,4,0,0
1982,A,A,Parigini,Benevento,5,3,2,5,3,2,0,0
2013,A,A,Ricci F.,Crotone,5,4,1,5,4,1,0,0
2073,A,A,Ragusa,Sassuolo,5,9,-4,5,9,-4,0,0
2086,A,Pc,Iemmello,Benevento,5,8,-3,5,8,-3,0,0
2097,A,Pc,Kean,Verona,5,3,2,5,3,2,0,0
2114,A,Pc,Petkovic,Verona,5,3,2,5,3,2,0,0
127,A,Pc,Pellissier,Chievo,4,9,-5,4,9,-5,0,0
605,A,Pc,Perica,Udinese,4,10,-6,4,10,-6,0,0
2167,A,W;A,Orsolini,Bologna,4,7,-3,5,8,-3,0,0
2196,A,Pc,Galabinov,Genoa,4,4,0,4,4,0,0,0
2324,A,A,Lee,Verona,4,4,0,4,4,0,0,0
92,A,A,Matos,Verona,3,3,0,3,3,0,0,0
633,A,A,Fares,Verona,3,3,0,3,3,0,0,0
2040,A,A,Lombardi,Benevento,3,1,2,3,1,2,0,0
2195,A,A,Ounas,Napoli,3,12,-9,3,12,-9,0,0
2650,A,Pc,Avenatti,Bologna,3,2,1,3,2,1,0,0
2654,A,Pc,Ceter,Cagliari,3,5,-2,3,5,-2,0,0
124,A,A,Meggiorini,Chievo,2,6,-4,2,6,-4,0,0
2146,A,Pc,Han,Cagliari,2,2,0,2,2,0,0,0
2304,A,Pc,Salcedo E.,Genoa,2,1,1,2,1,1,0,0
344,A,Pc,Djordjevic,Lazio,1,5,-4,1,4,-3,0,0
505,A,Pc,Bonazzoli,SPAL,1,1,0,1,1,0,0,0
767,A,Pc,Tupta,Verona,1,1,0,1,1,0,0,0
1880,A,Pc,Giannetti,Cagliari,1,1,0,1,1,0,0,0
2038,A,Pc,Pinamonti,Inter,1,3,-2,1,3,-2,0,0
2048,A,A,Lo Faso,Fiorentina,1,3,-2,1,3,-2,0,0
2334,A,A,Leris,Chievo,1,1,0,1,1,0,0,0
2657,A,A,Antonucci,Roma,1,1,0,1,1,0,0,0
2718,A,Pc,Balde' I.,Sampdoria,1,1,0,1,1,0,0,0
